Borough,Lat,Lng,name,lat,lng,category
Hillingdon,51.48423031527276,-0.09647669591553293,Cycle PS,51.473885541112246,-0.0895535945892334,Bike Shop
Hillingdon,51.48423031527276,-0.09647669591553293,Vauxhall Park,51.48273255637877,-0.12217998504638672,Park
Hillingdon,51.48423031527276,-0.09647669591553293,Flour & Grape,51.497965134193855,-0.08133606757448779,Italian Restaurant
Hillingdon,51.48423031527276,-0.09647669591553293,The Watch House,51.49799503583915,-0.08127741235092369,Coffee Shop
Hillingdon,51.48423031527276,-0.09647669591553293,Falafel And Shawarma,51.474045,-0.09030763,Middle Eastern Restaurant
Hillingdon,51.48423031527276,-0.09647669591553293,Newport Street Gallery,51.493466071643546,-0.1170402521691333,Art Gallery
Hillingdon,51.48423031527276,-0.09647669591553293,Kennington Lane Cafe,51.48611805798087,-0.12123679722217301,Café
Hillingdon,51.48423031527276,-0.09647669591553293,Malinka,51.47902681770693,-0.1119208256912175,Deli / Bodega
Hillingdon,51.48423031527276,-0.09647669591553293,Lebanese Grill,51.49419861317102,-0.09188727475756739,Lebanese Restaurant
Hillingdon,51.48423031527276,-0.09647669591553293,Italo,51.4844753931458,-0.12019957224755062,Italian Restaurant
Hillingdon,51.48423031527276,-0.09647669591553293,Fine Foods,51.498385,-0.084026,Deli / Bodega
Hillingdon,51.48423031527276,-0.09647669591553293,214 Bermondsey,51.49799187283506,-0.08137038489245557,Cocktail Bar
Hillingdon,51.48423031527276,-0.09647669591553293,Lumberjack,51.473588653225086,-0.08816419756958417,Coffee Shop
Hillingdon,51.48423031527276,-0.09647669591553293,SW9 Sushi Bar,51.47886101697707,-0.11193032141685422,Sushi Restaurant
Hillingdon,51.48423031527276,-0.09647669591553293,The Roebuck,51.498109,-0.090621,Pub
Hillingdon,51.48423031527276,-0.09647669591553293,The Castle Centre,51.49302958857251,-0.10268679572037095,Gym / Fitness Center
Hillingdon,51.48423031527276,-0.09647669591553293,Pizarro,51.49832202534203,-0.08117909724309832,Spanish Restaurant
Hillingdon,51.48423031527276,-0.09647669591553293,The Tankard,51.495298514868715,-0.11059284210205078,Bar
Hillingdon,51.48423031527276,-0.09647669591553293,Staybridge Suites London - Vauxhall,51.48915998308972,-0.12070252106593671,Hotel
Hillingdon,51.48423031527276,-0.09647669591553293,Di Lieto,51.478401659990475,-0.1123764821531861,Café
Hillingdon,51.48423031527276,-0.09647669591553293,Crown & Anchor,51.47143321217957,-0.11272407965671595,Pub
Hillingdon,51.48423031527276,-0.09647669591553293,Vauxwall Climbing Centre,51.484923678876434,-0.12268031360478503,Climbing Gym
Hillingdon,51.48423031527276,-0.09647669591553293,H10 London Waterloo,51.49885482272813,-0.10627299449154926,Hotel
Hillingdon,51.48423031527276,-0.09647669591553293,The Grange Pub,51.49389329578562,-0.07483053154142526,Pub
Hillingdon,51.48423031527276,-0.09647669591553293,Brunswick Park,51.4738449599499,-0.08764045545439086,Park
Hillingdon,51.48423031527276,-0.09647669591553293,Caravaggio,51.473932213286865,-0.08938251483507732,Italian Restaurant
Hillingdon,51.48423031527276,-0.09647669591553293,HEJ,51.497149552511715,-0.08101424581686643,Coffee Shop
Hillingdon,51.48423031527276,-0.09647669591553293,Café at the ORTUS,51.469585887830924,-0.08756097835080202,Café
Hillingdon,51.48423031527276,-0.09647669591553293,Pipoca Vegan,51.472065,-0.11278421,Vegetarian / Vegan Restaurant
Hillingdon,51.48423031527276,-0.09647669591553293,F*ckoffee,51.49935817367657,-0.08128169635110911,Coffee Shop
Hillingdon,51.48423031527276,-0.09647669591553293,The Royal Oak,51.49315859958058,-0.1130865242652005,Pub
Hillingdon,51.48423031527276,-0.09647669591553293,Laughing Gravy,51.501143869563045,-0.10439159540743105,Gastropub
Hillingdon,51.48423031527276,-0.09647669591553293,Roka,51.49586762068132,-0.07907187983064669,Breakfast Spot
Hillingdon,51.48423031527276,-0.09647669591553293,The Black Dog,51.48859861451886,-0.12076748467158926,Pub
Hounslow,51.47139321701691,-0.3513735776861554,Shree Krishna Vada Pav (SKVP),51.469633341125665,-0.3585482699237304,Asian Restaurant
Hounslow,51.47139321701691,-0.3513735776861554,Hyderabad Tastes,51.47123971397131,-0.35570385767190565,Indian Restaurant
Hounslow,51.47139321701691,-0.3513735776861554,Nando's,51.47059089,-0.35380761,Portuguese Restaurant
