Borough,lat,lng,name,categori,venue_lat,vanue_lng,distance
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Aroma,Indian Restaurant,51.57708953989286,0.17799675464630127,357
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Indian Spice & Grill,Indian Restaurant,51.5761627404005,0.18338799476623532,639
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Taj Mahal,Indian Restaurant,51.574371,0.184253,682
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Delhi Live,Indian Restaurant,51.574608,0.185732,783
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Asia Spice,Indian Restaurant,51.574758,0.18647,834
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Bekash,Indian Restaurant,51.57503549993377,0.1870432675194142,874
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Spice Aiza,Indian Restaurant,51.575066,0.18710119,878
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Indian Ocean,Indian Restaurant,51.56581733055154,0.17781246423096095,1025
Barking and Dagenham ,51.57478000110703,0.17440997072236541,Cosmo,Restaurant,51.575445088587436,0.18045558717289273,424
Barnet,51.52709498993603,-0.06682570396320542,Dishoom,Indian Restaurant,51.524514821853664,-0.0768497140891246,751
Barnet,51.52709498993603,-0.06682570396320542,Gunpowder,Indian Restaurant,51.518436325253475,-0.0747323376373174,1108
Barnet,51.52709498993603,-0.06682570396320542,Meraz Cafe,Indian Restaurant,51.520256,-0.071085,816
Barnet,51.52709498993603,-0.06682570396320542,Al Amin,Indian Restaurant,51.53294692095182,-0.05726522306541883,928
Barnet,51.52709498993603,-0.06682570396320542,Tayyabs,North Indian Restaurant,51.5172403,-0.0634757,1121
Barnet,51.52709498993603,-0.06682570396320542,Lahore One,Indian Restaurant,51.51472527714818,-0.05939866665757108,1469
Barnet,51.52709498993603,-0.06682570396320542,Tifinbox,Indian Restaurant,51.51634524607388,-0.07719514759508633,1395
Barnet,51.52709498993603,-0.06682570396320542,Cafe Spice Namaste,Indian Restaurant,51.51148456888737,-0.07069308621645129,1758
Barnet,51.52709498993603,-0.06682570396320542,Needoo Grill,Indian Restaurant,51.5170700412192,-0.062379116765590076,1157
Barnet,51.52709498993603,-0.06682570396320542,Zaza's,Indian Restaurant,51.518066279080806,-0.06434022002480312,1019
Barnet,51.52709498993603,-0.06682570396320542,Dosa World,South Indian Restaurant,51.520245,-0.07135816,824
Barnet,51.52709498993603,-0.06682570396320542,Mint Leaf Lounge,Indian Restaurant,51.51493452381513,-0.08746138288923423,1968
Barnet,51.52709498993603,-0.06682570396320542,Rōla Wala,Indian Restaurant,51.519007,-0.077285,1155
Barnet,51.52709498993603,-0.06682570396320542,Anokha,Indian Restaurant,51.51375482882119,-0.07923020156645716,1715
Barnet,51.52709498993603,-0.06682570396320542,Dil Chad,Indian Restaurant,51.518094668269605,-0.07857112073400885,1290
Barnet,51.52709498993603,-0.06682570396320542,Cinnamon Kitchen,Indian Restaurant,51.51700322691418,-0.07848810502139172,1383
Barnet,51.52709498993603,-0.06682570396320542,Brick Lane Brasserie,Indian Restaurant,51.51985759,-0.07194763,880
Barnet,51.52709498993603,-0.06682570396320542,Khushbu Grill House,Indian Restaurant,51.51617375951453,-0.069602191963501,1230
Barnet,51.52709498993603,-0.06682570396320542,Halal Restaurant,Indian Restaurant,51.513429,-0.071699,1558
Barnet,51.52709498993603,-0.06682570396320542,The Empress,Indian Restaurant,51.51129572953423,-0.0687175730876356,1763
Barnet,51.52709498993603,-0.06682570396320542,Shoreditch Stop,Indian Restaurant,51.52465935269137,-0.08086882499238611,1009
Barnet,51.52709498993603,-0.06682570396320542,Muhib Indian Restaurant,Indian Restaurant,51.520103216263706,-0.07185820492153053,852
Barnet,51.52709498993603,-0.06682570396320542,Curry Leaf East,Indian Restaurant,51.52235,-0.08738,1518
Barnet,51.52709498993603,-0.06682570396320542,Monsoon,Indian Restaurant,51.5190653744873,-0.07164556149937591,954
Barnet,51.52709498993603,-0.06682570396320542,Cafe Bangla,Indian Restaurant,51.52041012294455,-0.07189107750024687,822
Barnet,51.52709498993603,-0.06682570396320542,Lahore Kebab House,Kebab Restaurant,51.51448275170743,-0.0629117079795249,1429
Barnet,51.52709498993603,-0.06682570396320542,Maida Indian Eatery,Indian Restaurant,51.52528352983884,-0.07069527203376459,335
Barnet,51.52709498993603,-0.06682570396320542,The Rajasthan 2,Indian Restaurant,51.51258403803977,-0.07604366158643386,1736
Barnet,51.52709498993603,-0.06682570396320542,Sheba,Indian Restaurant,51.52067269417997,-0.07184602102517645,794
Barnet,51.52709498993603,-0.06682570396320542,Masala,Indian Restaurant,51.519362461846924,-0.0716826998187875,924
Barnet,51.52709498993603,-0.06682570396320542,Bengal Cuisine,Indian Restaurant,51.51778726904104,-0.07087379938174482,1073
Barnet,51.52709498993603,-0.06682570396320542,Red Chilli Restaurant,Indian Restaurant,51.51139991332615,-0.06881875435993012,1752
Barnet,51.52709498993603,-0.06682570396320542,City Spice,Indian Restaurant,51.520769718944095,-0.07181953304820604,784
Barnet,51.52709498993603,-0.06682570396320542,The Famous Moonlight,Indian Restaurant,51.51745078192526,-0.07073873016045437,1107
Barnet,51.52709498993603,-0.06682570396320542,Lahore Express,Pakistani Restaurant,51.526344571010256,-0.06602658412162007,100
Barnet,51.52709498993603,-0.06682570396320542,Standard Tandoori,Indian Restaurant,51.53747899836356,-0.04459667494387482,1925
Barnet,51.52709498993603,-0.06682570396320542,Brick Lane Clipper,Indian Restaurant,51.51976003170713,-0.07177079894442387,885
Barnet,51.52709498993603,-0.06682570396320542,Standard Balti House,Indian Restaurant,51.520035559756614,-0.071877720850143,860
Barnet,51.52709498993603,-0.06682570396320542,Baba G's Bhangra Burger,Indian Restaurant,51.519511,-0.084492,1486
Barnet,51.52709498993603,-0.06682570396320542,Eastern Eye Balti House,Indian Restaurant,51.51971968760394,-0.07182657715126523,891
Barnet,51.52709498993603,-0.06682570396320542,Jasmine,Indian Restaurant,51.520448,-0.071815,816
Barnet,51.52709498993603,-0.06682570396320542,indi-go @ Rich Mix,Indian Restaurant,51.524333480225415,-0.07295592162554033,524
Barnet,51.52709498993603,-0.06682570396320542,PREEM Balti House,Indian Restaurant,51.520274580248675,-0.07188169967534777,836
Barnet,51.52709498993603,-0.06682570396320542,Naan Wrap,Indian Restaurant,51.519907,-0.075229,989
Barnet,51.52709498993603,-0.06682570396320542,Aladin,Indian Restaurant,51.520517524402074,-0.07187673749463368,811
Barnet,51.52709498993603,-0.06682570396320542,Cinnamon,Indian Restaurant,51.520644206040025,-0.0718283432982353,797
Barnet,51.52709498993603,-0.06682570396320542,Café Raj,Indian Restaurant,51.520319,-0.07149,820
Barnet,51.52709498993603,-0.06682570396320542,Brasserie House of Spice,Indian Restaurant,51.519903869728076,-0.07182071096378748,872
Barnet,51.52709498993603,-0.06682570396320542,Bengal Village,Indian Restaurant,51.520176596198326,-0.07185537247934,845
Barnet,51.52709498993603,-0.06682570396320542,Mango,Indian Restaurant,51.519464453911716,-0.07168048123604447,913
Barnet,51.52709498993603,-0.06682570396320542,Rajmahal Sweets,Indian Restaurant,51.51914651479899,-0.07164416711269289,945
Barnet,51.52709498993603,-0.06682570396320542,Taj Stores,Grocery Store,51.5199792459552,-0.07186499898637193,865
Barnet,51.52709498993603,-0.06682570396320542,Shoreditch Offlicence,Indian Restaurant,51.524624774902726,-0.08070663226468211,999
Barnet,51.52709498993603,-0.06682570396320542,Amar Gaon,Indian Restaurant,51.51846398458866,-0.07132668155007685,1010
Barnet,51.52709498993603,-0.06682570396320542,Ambala Sweets,Indian Restaurant,51.51829,-0.06297961,1015
Barnet,51.52709498993603,-0.06682570396320542,Al Badar,Indian Restaurant,51.51843912608019,-0.07142345340912995,1014
Barnet,51.52709498993603,-0.06682570396320542,Indi-Go Rasoi,Indian Restaurant,51.51945,-0.0752363,1031
Barnet,51.52709498993603,-0.06682570396320542,Rajasthan III,Indian Restaurant,51.51515339313363,-0.07845236379597773,1554
Barnet,51.52709498993603,-0.06682570396320542,indi go,Indian Restaurant,51.51981852911091,-0.075130090540654,993
Barnet,51.52709498993603,-0.06682570396320542,Shaad Grill,Indian Restaurant,51.517818,-0.071045,1073
Barnet,51.52709498993603,-0.06682570396320542,Baraka,Indian Restaurant,51.517418,-0.066506,1077
Barnet,51.52709498993603,-0.06682570396320542,Sonargaon,Indian Restaurant,51.51710928398365,-0.07034844253573103,1138
Barnet,51.52709498993603,-0.06682570396320542,Walla Walla,Indian Restaurant,51.51712163297419,-0.08293552963727248,1574
Barnet,51.52709498993603,-0.06682570396320542,Mirch Masala,Indian Restaurant,51.51566273469337,-0.0655875960215279,1275
Barnet,51.52709498993603,-0.06682570396320542,Shahi Karahi,Indian Restaurant,51.51683823694888,-0.07009611111097686,1164
Barnet,51.52709498993603,-0.06682570396320542,Preem and Prithi,Indian Restaurant,51.520223561458366,-0.07186976761204208,840
Barnet,51.52709498993603,-0.06682570396320542,Curry Capital,Indian Restaurant,51.52418277978318,-0.07154819370839263,460
Barnet,51.52709498993603,-0.06682570396320542,Hayfield Masala,Indian Restaurant,51.52104187708958,-0.04951382917629296,1375
Barnet,51.52709498993603,-0.06682570396320542,Papadoms,Indian Restaurant,51.51951671373982,-0.07159006791171536,905
Barnet,51.52709498993603,-0.06682570396320542,Al-Ikhwan,Indian Restaurant,51.522164,-0.044616,1633
Barnet,51.52709498993603,-0.06682570396320542,Barbican Express Global Food,Indian Restaurant,51.52277159024728,-0.09272116009302346,1856
Barnet,51.52709498993603,-0.06682570396320542,Lahore Two,Indian Restaurant,51.514299679623534,-0.05357827144702346,1694
Barnet,51.52709498993603,-0.06682570396320542,The Famous Curry Bazaar,Indian Restaurant,51.52021776318675,-0.07185320841405797,841
Barnet,51.52709498993603,-0.06682570396320542,Kasturi Restaurant - Aldgate,Indian Restaurant,51.51423884818509,-0.07478084862462919,1533
Barnet,51.52709498993603,-0.06682570396320542,Saffron Restaurant,Indian Restaurant,51.518924999999996,-0.071766,971
Barnet,51.52709498993603,-0.06682570396320542,Temper City,Restaurant,51.51509778567738,-0.08736196101389536,1951
Barnet,51.52709498993603,-0.06682570396320542,Mumbai Square,Indian Restaurant,51.51564252962187,-0.07593180097504235,1422
Barnet,51.52709498993603,-0.06682570396320542,Subway,Sandwich Place,51.52496435516739,-0.08095988364402729,1007
Barnet,51.52709498993603,-0.06682570396320542,Subway,Sandwich Place,51.524215470068675,-0.08768585795189665,1479
Barnet,51.52709498993603,-0.06682570396320542,Travelodge London Tower Bridge,Hotel,51.511245564439506,-0.07368485489552921,1827
Barnet,51.52709498993603,-0.06682570396320542,Gunpowder,Indian Restaurant,51.518436325253475,-0.0747323376373174,1108
Barnet,51.52709498993603,-0.06682570396320542,Street Chaat,Chaat Place,51.516121,-0.082506,1634
Barnet,51.52709498993603,-0.06682570396320542,Bombay Grill,Indian Restaurant,51.51861803485744,-0.062017330271837444,1000
Barnet,51.52709498993603,-0.06682570396320542,Hichki,Indian Restaurant,51.51686,-0.06769594,1140
Barnet,51.52709498993603,-0.06682570396320542,indi go,Indian Restaurant,51.51981852911091,-0.075130090540654,993
Barnet,51.52709498993603,-0.06682570396320542,raj mahal (shoreditch edition),Indian Chinese Restaurant,51.528003,-0.076075,648
Barnet,51.52709498993603,-0.06682570396320542,Barbarian,Indian Chinese Restaurant,51.519728,-0.075437,1014
Barnet,51.52709498993603,-0.06682570396320542,Hanbury Chinese Restaurant,Chinese Restaurant,51.520213844116185,-0.0720139554370225,846
Barnet,51.52709498993603,-0.06682570396320542,Biryani House,Indian Chinese Restaurant,51.51569740632026,-0.050851663999065023,1683
Barnet,51.52709498993603,-0.06682570396320542,Muhib Indian Restaurant,Indian Restaurant,51.520103216263706,-0.07185820492153053,852
Barnet,51.52709498993603,-0.06682570396320542,Subway,Sandwich Place,51.52496435516739,-0.08095988364402729,1007
Barnet,51.52709498993603,-0.06682570396320542,Preem and Prithi,Indian Restaurant,51.520223561458366,-0.07186976761204208,840
Barnet,51.52709498993603,-0.06682570396320542,Tayyabs,North Indian Restaurant,51.5172403,-0.0634757,1121
Barnet,51.52709498993603,-0.06682570396320542,Rickshaw,North Indian Restaurant,51.519464,-0.071772,915
Barnet,51.52709498993603,-0.06682570396320542,Sontia's kitchen,North Indian Restaurant,51.523549,-0.075351,710
Barnet,51.52709498993603,-0.06682570396320542,Chad,Indian Restaurant,51.53109679914729,-0.08766090214293819,1510
Barnet,51.52709498993603,-0.06682570396320542,Grill Kabilla,Indian Restaurant,51.5146056634014,-0.05812535016986872,1515
Barnet,51.52709498993603,-0.06682570396320542,Lavang Spice,North Indian Restaurant,51.53830596550917,-0.044426341937619504,1990
Barnet,51.52709498993603,-0.06682570396320542,Dosa World,South Indian Restaurant,51.520245,-0.07135816,824
Barnet,51.52709498993603,-0.06682570396320542,Woodlands,South Indian Restaurant,51.52180192576901,-0.046563148498535156,1522
Bexley,51.45207771535661,0.0699310359401914,Yak & Yeti,Indian Restaurant,51.45071747859826,0.052565932273864746,1214
Bexley,51.45207771535661,0.0699310359401914,Le Spice,Indian Restaurant,51.43910897315438,0.07040262222290039,1444
Bexley,51.45207771535661,0.0699310359401914,Cafe Raj,Indian Restaurant,51.46025489339568,0.051952488183196754,1543
Bexley,51.45207771535661,0.0699310359401914,Shampan Welling,Indian Restaurant,51.456741023874656,0.0941851943743317,1760
Bexley,51.45207771535661,0.0699310359401914,Indian Ocean,North Indian Restaurant,51.439403234396764,0.06500601768493652,1451
Brent,51.60978311508248,-0.19467200801902934,Cochin,Indian Restaurant,51.603208,-0.191178,770
Brent,51.60978311508248,-0.19467200801902934,Rani,Indian Restaurant,51.60444912500399,-0.18833130847030408,738
Brent,51.60978311508248,-0.19467200801902934,Meera's,Indian Restaurant,51.60515855108038,-0.1884464290241376,671
Brent,51.60978311508248,-0.19467200801902934,Guru Indian Restaurant,Indian Restaurant,51.604345,-0.188227,751
Brent,51.60978311508248,-0.19467200801902934,Meera's Xpress,Indian Restaurant,51.604916,-0.182462,1003
Brent,51.60978311508248,-0.19467200801902934,The Indian Orchid,Indian Restaurant,51.61739535512873,-0.17660737037658691,1509
Bromley,51.601510574550396,-0.0663650798170126,Naan & Noodle,Indian Restaurant,51.60333139209564,-0.06568193435668945,208
Bromley,51.601510574550396,-0.0663650798170126,Brothers Restaurant,Indian Restaurant,51.595203,-0.068716854,720
Bromley,51.601510574550396,-0.0663650798170126,Spice Republic,Indian Restaurant,51.597844,-0.087984,1549
Bromley,51.601510574550396,-0.0663650798170126,Mint Leaf,Indian Restaurant,51.602244027377886,-0.09404499903546089,1915
Bromley,51.601510574550396,-0.0663650798170126,Chaudhry's,Asian Restaurant,51.61441087962204,-0.06451561909045588,1441
Bromley,51.601510574550396,-0.0663650798170126,Chaudhry's,Asian Restaurant,51.61441087962204,-0.06451561909045588,1441
Camden,51.53236000000004,-0.1279599999999732,Dishoom,Indian Restaurant,51.536080351111146,-0.12573342388615466,441
Camden,51.53236000000004,-0.1279599999999732,Delhi Grill,Indian Restaurant,51.53347641442077,-0.10925027894733465,1301
Camden,51.53236000000004,-0.1279599999999732,Diwana Bhel Poori House,Indian Restaurant,51.52716475973883,-0.1365782427404476,831
Camden,51.53236000000004,-0.1279599999999732,Indian Veg,Indian Restaurant,51.53338723228375,-0.11051611836539305,1213
Camden,51.53236000000004,-0.1279599999999732,Punjab,Indian Restaurant,51.515065633626726,-0.12680893288408193,1926
Camden,51.53236000000004,-0.1279599999999732,Indian YMCA,Hostel,51.522601476801405,-0.13891924106296882,1325
Camden,51.53236000000004,-0.1279599999999732,Ragam Restaurant,Indian Restaurant,51.5206854735433,-0.13878600357114254,1500
Camden,51.53236000000004,-0.1279599999999732,Spices Indian Restaurant,Indian Restaurant,51.533438266465815,-0.11015666614849157,1238
Camden,51.53236000000004,-0.1279599999999732,Salaam Namaste,Indian Restaurant,51.52356055282114,-0.11808565819184569,1194
Camden,51.53236000000004,-0.1279599999999732,Masala Zone Camden Town,Indian Restaurant,51.53854715355032,-0.14378463802730307,1294
Camden,51.53236000000004,-0.1279599999999732,Motijheel,Indian Restaurant,51.52505048140947,-0.12514519501379587,836
Camden,51.53236000000004,-0.1279599999999732,Chettinad,Indian Restaurant,51.5185884643182,-0.13292530090103494,1571
Camden,51.53236000000004,-0.1279599999999732,Pilau,Indian Restaurant,51.519783,-0.1349654,1481
Camden,51.53236000000004,-0.1279599999999732,The Cinnamon Tree,Indian Restaurant,51.525363,-0.109871,1475
Camden,51.53236000000004,-0.1279599999999732,Zabardast,Indian Restaurant,51.52188,-0.11253677,1581
Camden,51.53236000000004,-0.1279599999999732,DUM Biriyani House,Indian Restaurant,51.51536243650101,-0.13548183988306498,1962
Camden,51.53236000000004,-0.1279599999999732,Masala Zone,Indian Restaurant,51.53666912028257,-0.10348129528196912,1761
Camden,51.53236000000004,-0.1279599999999732,The Agra,Indian Restaurant,51.52361502743975,-0.1385337421919111,1218
Camden,51.53236000000004,-0.1279599999999732,Sizzling Bombay,Indian Restaurant,51.526641558323284,-0.13786793083414425,935
Camden,51.53236000000004,-0.1279599999999732,Malabar Junction,Indian Restaurant,51.51756225277521,-0.12919495209264895,1649
Camden,51.53236000000004,-0.1279599999999732,New Delis London,Indian Restaurant,51.521639,-0.113552,1555
Camden,51.53236000000004,-0.1279599999999732,Chutneys,Indian Restaurant,51.52681896496295,-0.1374424314891779,900
Camden,51.53236000000004,-0.1279599999999732,Lokhandwala,Indian Restaurant,51.520544,-0.137135,1460
Camden,51.53236000000004,-0.1279599999999732,Tikkarito,Indian Restaurant,51.52134497908307,-0.10992200849089043,1750
Camden,51.53236000000004,-0.1279599999999732,Woburn Tandoori,Indian Restaurant,51.52680873656893,-0.12893965795879742,621
Camden,51.53236000000004,-0.1279599999999732,Euro Tandoori,Indian Restaurant,51.530474196408704,-0.12146713008958122,496
Camden,51.53236000000004,-0.1279599999999732,Ravi Shankar,Indian Restaurant,51.52701672453636,-0.13697744105271925,862
Camden,51.53236000000004,-0.1279599999999732,Tavistock Tandoori,Indian Restaurant,51.525789754669184,-0.12516945150182665,756
Camden,51.53236000000004,-0.1279599999999732,The Chambeli,Indian Restaurant,51.5211475619058,-0.12348651448791759,1286
Camden,51.53236000000004,-0.1279599999999732,Massala hut,Indian Restaurant,51.52652736794777,-0.1384523643142683,974
Camden,51.53236000000004,-0.1279599999999732,Indian Lounge,Indian Restaurant,51.53063237437664,-0.12223254971501643,440
Camden,51.53236000000004,-0.1279599999999732,Shah Tandoori,Indian Restaurant,51.526583843742976,-0.13822248512272492,958
Camden,51.53236000000004,-0.1279599999999732,Palms of Goa,Indian Restaurant,51.5184038491371,-0.13462242679633063,1620
Camden,51.53236000000004,-0.1279599999999732,Sagar Vegetarian,Indian Restaurant,51.518512,-0.132796,1577
Camden,51.53236000000004,-0.1279599999999732,Memsaab,Indian Restaurant,51.546015,-0.112061,1876
Camden,51.53236000000004,-0.1279599999999732,Namaste Kitchen,Indian Restaurant,51.537896301087336,-0.14478034365721615,1317
Camden,51.53236000000004,-0.1279599999999732,Drummond Villa,Indian Restaurant,51.5270386208863,-0.13697438249947758,860
Camden,51.53236000000004,-0.1279599999999732,Angel Curry Centre,Indian Restaurant,51.53343044746863,-0.11035998149485579,1224
Camden,51.53236000000004,-0.1279599999999732,Taste of India,Indian Restaurant,51.52687099257767,-0.13771266797596485,910
Camden,51.53236000000004,-0.1279599999999732,Kings Cross Tandoori,Indian Restaurant,51.53065126830439,-0.12219920523819446,441
Camden,51.53236000000004,-0.1279599999999732,Raavi Kebab House,Indian Restaurant,51.52713134967519,-0.1366363510060905,836
Camden,51.53236000000004,-0.1279599999999732,Maharani,Indian Restaurant,51.53718,-0.140942,1046
Camden,51.53236000000004,-0.1279599999999732,Shikara Restaurant,Indian Restaurant,51.51889124411907,-0.14091253280639648,1747
Camden,51.53236000000004,-0.1279599999999732,Chutney Raj,Indian Restaurant,51.52432620431288,-0.11558943308436924,1238
Camden,51.53236000000004,-0.1279599999999732,Poppadom Express,Indian Restaurant,51.524068594713476,-0.12724689922714955,924
Camden,51.53236000000004,-0.1279599999999732,Bombay Lounge,Indian Restaurant,51.531733,-0.111292,1156
Camden,51.53236000000004,-0.1279599999999732,Maharani Camden,Indian Restaurant,51.5372,-0.140851,1042
Camden,51.53236000000004,-0.1279599999999732,Little India,Indian Restaurant,51.52439154341821,-0.11605976293031722,1210
Camden,51.53236000000004,-0.1279599999999732,Tandoori Nights,Indian Restaurant,51.5151400110005,-0.121660094999584,1965
Camden,51.53236000000004,-0.1279599999999732,Curry 4 U,Indian Restaurant,51.54200721872215,-0.13819666857873508,1286
Camden,51.53236000000004,-0.1279599999999732,Gaylord,Indian Restaurant,51.51774169724376,-0.14108250241062464,1863
Camden,51.53236000000004,-0.1279599999999732,Taste of India,Indian Restaurant,51.52677746891938,-0.1375997226561069,912
Camden,51.53236000000004,-0.1279599999999732,Chai Thali,Restaurant,51.53787,-0.13683257,868
Camden,51.53236000000004,-0.1279599999999732,Depa Tandoori,Indian Restaurant,51.526401617630924,-0.12571513727480527,681
Camden,51.53236000000004,-0.1279599999999732,Bhatti,Indian Restaurant,51.514970045576646,-0.12168860688874682,1983
Camden,51.53236000000004,-0.1279599999999732,Gulshan,Indian Restaurant,51.525491620000004,-0.10993968333333333,1463
Camden,51.53236000000004,-0.1279599999999732,Palms of Goa Fitzrovia,Indian Restaurant,51.520739,-0.139319,1514
Camden,51.53236000000004,-0.1279599999999732,Curryleaf Restaurant,Indian Restaurant,51.51868,-0.134873,1596
Camden,51.53236000000004,-0.1279599999999732,Curry Leaf,Indian Restaurant,51.51862,-0.134799,1601
Camden,51.53236000000004,-0.1279599999999732,Kolkati,Indian Restaurant,51.54126,-0.146366,1614
Camden,51.53236000000004,-0.1279599999999732,tandoori raj,Indian Restaurant,51.518927,-0.116736,1685
Camden,51.53236000000004,-0.1279599999999732,Italian Kitchen,Indian Restaurant,51.51713783370833,-0.1254220863226059,1703
Camden,51.53236000000004,-0.1279599999999732,Cafe Tiffin,Indian Restaurant,51.524704216388685,-0.10283183545781602,1937
Camden,51.53236000000004,-0.1279599999999732,Wrapchic,Indian Restaurant,51.5193090552537,-0.1360031290389205,1555
Camden,51.53236000000004,-0.1279599999999732,DUM Biriyani House,Indian Restaurant,51.51536243650101,-0.13548183988306498,1962
Camden,51.53236000000004,-0.1279599999999732,Delhi Grill,Indian Restaurant,51.53347641442077,-0.10925027894733465,1301
Camden,51.53236000000004,-0.1279599999999732,Diwana Bhel Poori House,Indian Restaurant,51.52716475973883,-0.1365782427404476,831
Camden,51.53236000000004,-0.1279599999999732,Lokhandwala,Indian Restaurant,51.520544,-0.137135,1460
Camden,51.53236000000004,-0.1279599999999732,Chettinad,Indian Restaurant,51.5185884643182,-0.13292530090103494,1571
Camden,51.53236000000004,-0.1279599999999732,Punjab,Indian Restaurant,51.515065633626726,-0.12680893288408193,1926
Camden,51.53236000000004,-0.1279599999999732,Dishoom,Indian Restaurant,51.536080351111146,-0.12573342388615466,441
Camden,51.53236000000004,-0.1279599999999732,Punjab,Indian Restaurant,51.515065633626726,-0.12680893288408193,1926
Camden,51.53236000000004,-0.1279599999999732,Delhi Grill,Indian Restaurant,51.53347641442077,-0.10925027894733465,1301
Camden,51.53236000000004,-0.1279599999999732,Diwana Bhel Poori House,Indian Restaurant,51.52716475973883,-0.1365782427404476,831
Camden,51.53236000000004,-0.1279599999999732,Ragam Restaurant,Indian Restaurant,51.5206854735433,-0.13878600357114254,1500
Camden,51.53236000000004,-0.1279599999999732,Indian YMCA,Hostel,51.522601476801405,-0.13891924106296882,1325
Camden,51.53236000000004,-0.1279599999999732,Chettinad,Indian Restaurant,51.5185884643182,-0.13292530090103494,1571
Camden,51.53236000000004,-0.1279599999999732,Malabar Junction,Indian Restaurant,51.51756225277521,-0.12919495209264895,1649
Camden,51.53236000000004,-0.1279599999999732,Chutneys,Indian Restaurant,51.52681896496295,-0.1374424314891779,900
Camden,51.53236000000004,-0.1279599999999732,Ravi Shankar,Indian Restaurant,51.52701672453636,-0.13697744105271925,862
Camden,51.53236000000004,-0.1279599999999732,Sagar Vegetarian,Vegetarian / Vegan Restaurant,51.518512,-0.132796,1577
Croydon,51.59347998518194,-0.08341996934424856,Jashan,Indian Restaurant,51.58982169127396,-0.10535899508366958,1570
Croydon,51.59347998518194,-0.08341996934424856,Paramount,Indian Restaurant,51.59804552104334,-0.11062255323532641,1948
Croydon,51.59347998518194,-0.08341996934424856,Malabar Hut,Indian Restaurant,51.58732308335315,-0.09796500205993652,1217
Croydon,51.59347998518194,-0.08341996934424856,Mint Leaf,Indian Restaurant,51.602244027377886,-0.09404499903546089,1221
Croydon,51.59347998518194,-0.08341996934424856,Indika Kitchen,Indian Restaurant,51.58023379145711,-0.09935502341468361,1840
Croydon,51.59347998518194,-0.08341996934424856,Indian Spicy Chaat,Indian Restaurant,51.58957948621527,-0.10741710662841797,1715
Croydon,51.59347998518194,-0.08341996934424856,Jashan,Indian Restaurant,51.58982169127396,-0.10535899508366958,1570
Croydon,51.59347998518194,-0.08341996934424856,Jashan,Indian Restaurant,51.58982169127396,-0.10535899508366958,1570
Croydon,51.59347998518194,-0.08341996934424856,Jashan,Indian Restaurant,51.58982169127396,-0.10535899508366958,1570
Ealing,51.51406000000003,-0.30072999999993044,Monty's,Indian Restaurant,51.514132247668094,-0.30123548267773936,35
Ealing,51.51406000000003,-0.30072999999993044,Taste Of Lahore,Indian Restaurant,51.51050622001358,-0.32191009135399334,1519
Ealing,51.51406000000003,-0.30072999999993044,Monty's Nepalese Cuisine,Indian Restaurant,51.504200700897535,-0.3184340425945641,1645
Ealing,51.51406000000003,-0.30072999999993044,Zayka,Indian Restaurant,51.504093,-0.306885,1188
Ealing,51.51406000000003,-0.30072999999993044,Samrat,Indian Restaurant,51.525882026115944,-0.3153161026323277,1659
Ealing,51.51406000000003,-0.30072999999993044,Zeera,Indian Restaurant,51.51708985714589,-0.2904319455081592,789
Ealing,51.51406000000003,-0.30072999999993044,Papaya,Indian Restaurant,51.502198692142876,-0.3159916382168963,1691
Ealing,51.51406000000003,-0.30072999999993044,Laguna,Indian Restaurant,51.511648236215315,-0.3143625213031865,981
Ealing,51.51406000000003,-0.30072999999993044,Haweli,Indian Restaurant,51.511616,-0.315259,1042
Ealing,51.51406000000003,-0.30072999999993044,Kathmandu,Indian Restaurant,51.503588,-0.317595,1650
Ealing,51.51406000000003,-0.30072999999993044,India India,Indian Restaurant,51.50022139588466,-0.3151703350978628,1836
Ealing,51.51406000000003,-0.30072999999993044,Mama's Nepalese Kitchen,Indian Restaurant,51.504788892626785,-0.3218015439941559,1787
Ealing,51.51406000000003,-0.30072999999993044,The Coriander Leaf,Indian Restaurant,51.498154,-0.305482,1800
Ealing,51.51406000000003,-0.30072999999993044,Oriental Buffet Club,Chinese Restaurant,51.51272026,-0.30837191,550
Ealing,51.51406000000003,-0.30072999999993044,Oriental Buffet Club,Chinese Restaurant,51.51272026,-0.30837191,550
Ealing,51.51406000000003,-0.30072999999993044,Laguna Tandoori Restaurant,Restaurant,51.5113945600005,-0.316433548999555,1127
Enfield,51.54002362151675,-0.07750215374723571,Dishoom,Indian Restaurant,51.524514821853664,-0.0768497140891246,1727
Enfield,51.54002362151675,-0.07750215374723571,Zaffrani,Indian Restaurant,51.53925523720228,-0.10120195226035689,1643
Enfield,51.54002362151675,-0.07750215374723571,Al Amin,Indian Restaurant,51.53294692095182,-0.05726522306541883,1607
Enfield,51.54002362151675,-0.07750215374723571,Masala Zone,Indian Restaurant,51.53666912028257,-0.10348129528196912,1837
Enfield,51.54002362151675,-0.07750215374723571,Shoreditch Stop,Indian Restaurant,51.52465935269137,-0.08086882499238611,1726
